OBG-0030-PLAC	0.8287292817679558
OBG-0138-PLAC	0.8
OBG-0022-PLAC	0.6722689075630253
OBG-0205-PLAC	0.6
OBG-0028-PLAC	0.7545454545454545
OBG0133	0.75
OBG0166	0.654320987654321
OBG-0039-PLAC	0.5565217391304348
OBG-0342-PLAC	0.7520661157024794
OBG0120	0.8181818181818182
OBG0170	0.8394160583941606
OBG-0121-PLAC	0.7370892018779343
OBG0111	0.8470588235294118
OBG-0201-PLAC	0.7350993377483444
OBG-0180-PLAC	0.6909090909090909
OBG-0051-PLAC	0.7768595041322314
OBG-0026-PLAC	0.581081081081081
OBG0175	0.9855072463768116
OBG-0024-PLAC	0.7606837606837606
OBG0068	0.7154471544715447
OBG0156	0.7321428571428571
OBG0174	0.7910447761194029
OBG-0050-PLAC	0.5965909090909091
OBG-0188-PLAC	0.729064039408867
OBG0044	0.7614678899082569
OBG-0338-PLAC	0.7468354430379747
OBG0115	0.7058823529411765
OBG-0289-PLAC	0.7567567567567568
OBG-0066-PLAC	0.6486486486486487
OBG0178	0.6238532110091743
